"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2012-05-02","89.2","null","null","Giancarlo Stanton",519317,433586,"home_run","hit_into_play_score",,,,,"8","Giancarlo Stanton homers (3) on a line drive to left field.","R","R","R","SF","MIA","X","null","line_drive",2,2,2012,"0.11869083333333333333","0.85675333333333333333","-0.0600","1.9920","null","null","null",1,10,"Top","47.19","54.22",,,"null",,"null","4.0070","-129.7780","-5.4520","3.1020","22.5560","-24.1450","3.4800","1.6200","null","null","null","null","null","null",318094,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",82,"5"
"CU","2012-05-01","77.3","null","null","Giancarlo Stanton",519317,430912,"home_run","hit_into_play_score",,,,,"2","Giancarlo Stanton homers (2) on a fly ball to left field.","R","R","R","SF","MIA","X","null","fly_ball",1,0,2012,"0.87756666666666666667","-0.51236666666666666667","0.0380","3.0180","null","null","null",0,5,"Top","24.10","92.37",,,"null",,"null","2.8200","-112.5670","1.2350","9.4340","17.5740","-38.5770","3.4700","1.6200","null","null","null","null","null","null",318079,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",30,"2"
"FT","2012-04-29","92.4","null","null","Giancarlo Stanton",519317,489448,"home_run","hit_into_play_score",,,,,"5","Giancarlo Stanton homers (1) on a fly ball to center field.   Logan Morrison scores.    Omar Infante scores.","R","R","L","MIA","ARI","X","null","fly_ball",0,2,2012,"1.2978500000000000","1.6820666666666667","0.2430","2.7900","489149.00","408299.00","null",1,9,"Bot","149.60","22.09",,,"null",,"null","-7.7250","-134.3990","-4.7560","18.5630","32.0650","-13.3910","3.5000","1.6300","null","null","null","null","null","null",318049,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",78,"3"
"CH","2011-09-19","87.0","null","null","Giancarlo Stanton",519317,501985,"home_run","hit_into_play_score",,,,,"6","Mike Stanton homers (34) on a fly ball to left center field.","R","R","L","FLA","ATL","X","null","fly_ball",1,1,2011,"1.4551083333333333","1.22626666666666666667","0.4560","2.5700","null","null","null",2,3,"Bot","70.28","35.14",,,"null",,"null","-4.8430","-126.5780","-3.7190","18.1450","30.1790","-20.6890","3.3400","1.6400","null","null","null","null","null","null",289189,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",21,"3"
"FF","2011-09-19","92.0","null","null","Giancarlo Stanton",519317,501985,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (33) on a fly ball to left field.","R","R","L","FLA","ATL","X","null","fly_ball",0,0,2011,"0.55748333333333333333","1.5803000000000000","-0.2030","2.1680","null","null","null",2,1,"Bot","39.16","52.21",,,"null",,"null","-4.5090","-133.7810","-7.0400","8.9830","28.1580","-14.5930","3.3400","1.6400","null","null","null","null","null","null",289189,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",6,"1"
"FF","2011-09-03","90.3","null","null","Giancarlo Stanton",519317,430935,"home_run","hit_into_play_score",,,,,"13","Mike Stanton homers (32) on a fly ball to left field.","R","R","L","FLA","PHI","X","null","fly_ball",1,1,2011,"0.53243333333333333333","1.4957333333333333","-0.9870","2.2770","null","null","null",2,3,"Bot","31.12","50.20",,,"null",,"null","-9.5150","-131.0810","-6.8030","8.3170","26.4490","-16.2990","3.3500","1.6400","null","null","null","null","null","null",288978,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",26,"3"
"FF","2011-08-30","91.4","null","null","Giancarlo Stanton",519317,425647,"home_run","hit_into_play_score",,,,,"12","Mike Stanton homers (31) on a fly ball to right field.","R","R","R","NYM","FLA","X","null","fly_ball",2,2,2011,"-0.38467500000000000000","1.11876666666666666667","0.0150","3.7760","null","null","null",0,9,"Top","228.92","69.28",,,"null",,"null","5.4820","-133.0630","-1.3610","-3.2780","29.1080","-20.6340","3.3400","1.6400","null","null","null","null","null","null",288917,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",70,"5"
"FF","2011-08-21","94.9","null","null","Giancarlo Stanton",519317,458537,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (30) on a line drive to left field.","R","R","L","SD","FLA","X","null","line_drive",3,2,2011,"0.41970833333333333333","1.8870333333333333","0.0730","2.3680","null","null","null",2,4,"Top","33.13","69.28",,,"null",,"null","-6.1350","-137.7620","-8.2390","7.4470","36.1670","-9.9170","3.5800","1.7800","null","null","null","null","null","null",288797,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",27,"6"
"SI","2011-08-17","88.8","null","null","Giancarlo Stanton",519317,346871,"home_run","hit_into_play_score",,,,,"4","Mike Stanton homers (29) on a fly ball to left center field.   Bryan Petersen scores.","R","R","R","COL","FLA","X","null","fly_ball",0,0,2011,"-0.54889166666666666667","0.75613333333333333333","-0.6370","2.7240","null","519128.00","null",2,8,"Top","53.21","22.09",,,"null",,"null","3.9460","-129.1620","-4.5050","-5.2310","19.4870","-25.3610","3.3100","1.5700","null","null","null","null","null","null",288743,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",66,"1"
"FF","2011-08-16","93.1","null","null","Giancarlo Stanton",519317,467850,"home_run","hit_into_play_score",,,,,"11","Mike Stanton homers (28) on a line drive to left field.","R","R","R","COL","FLA","X","null","line_drive",2,2,2011,"-0.69501666666666666667","1.4326666666666667","-0.8420","3.5810","null","null","null",0,7,"Top","26.10","45.18",,,"null",,"null","6.1370","-135.5560","-2.8590","-7.6230","26.7950","-15.9320","3.3100","1.5700","null","null","null","null","null","null",288728,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",55,"5"
"SL","2011-08-15","83.0","null","null","Giancarlo Stanton",519317,119154,"home_run","hit_into_play_score",,,,,"4","Mike Stanton homers (27) on a fly ball to left center field.   Bryan Petersen scores.","R","R","R","COL","FLA","X","null","fly_ball",2,2,2011,"0.19147500000000000000","0.42216666666666666667","-0.3040","2.3040","519128.00","null","null",1,1,"Top","69.28","6.02",,,"null",,"null","4.9430","-120.6670","-3.8220","3.4840","18.7470","-29.7670","3.3100","1.5700","null","null","null","null","null","null",288714,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",3,"5"
"FF","2011-08-14","90.2","null","null","Giancarlo Stanton",519317,285064,"home_run","hit_into_play_score",,,,,"2","Mike Stanton homers (26) on a line drive to center field.","R","R","R","FLA","SF","X","null","line_drive",0,0,2011,"-0.70197500000000000000","1.6433666666666667","0.1790","2.9260","null","null","null",2,1,"Bot","109.44","17.07",,,"null",,"null","6.8100","-131.2310","-4.0570","-7.2290","25.5910","-14.3890","3.3100","1.5700","null","null","null","null","null","null",288707,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",7,"1"
"FC","2011-08-01","89.0","null","null","Giancarlo Stanton",519317,116414,"home_run","hit_into_play_score",,,,,"5","Mike Stanton hits a grand slam (25) to left field.   Gaby Sanchez scores.    Hanley Ramirez scores.    Dewayne Wise scores.","R","R","R","NYM","FLA","X","null","fly_ball",3,2,2011,"0.00638333333333333333","0.90806666666666666667","0.2240","2.7810","459991.00","434670.00","276547.00",1,10,"Top","61.24","36.14",,,"null",,"null","4.2720","-129.4810","-3.6830","1.6780","24.8960","-23.6380","3.5700","1.7100","null","null","null","null","null","null",288525,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",78,"6"
"SL","2011-07-28","83.6","null","null","Giancarlo Stanton",519317,458709,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (24) on a fly ball to center field.","R","R","L","WSH","FLA","X","null","fly_ball",2,2,2011,"-0.12304166666666666667","-0.21566666666666666667","-0.1210","2.3500","null","null","null",0,6,"Top","102.41","23.09",,,"null",,"null","-3.6900","-121.7170","-1.5070","0.0790","25.3950","-36.4150","3.3900","1.5200","null","null","null","null","null","null",288467,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",47,"6"
"SI","2011-07-27","86.5","null","null","Giancarlo Stanton",519317,115817,"home_run","hit_into_play_score",,,,,"2","Mike Stanton homers (23) on a line drive to right center field.","R","R","R","WSH","FLA","X","null","line_drive",1,2,2011,"-1.2391583333333333","1.3524000000000000","0.2720","3.3200","null","null","null",1,2,"Top","175.70","47.19",,,"null",,"null","5.5490","-125.7940","-3.1550","-12.6690","27.5110","-19.3300","3.2600","1.5200","null","null","null","null","null","null",288454,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",11,"4"
"CH","2011-07-24","84.2","null","null","Giancarlo Stanton",519317,518716,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (22) on a line drive to left center field.","R","R","R","FLA","NYM","X","null","line_drive",2,1,2011,"-0.96778333333333333333","0.67586666666666666667","-0.0490","2.2580","null","null","null",0,2,"Bot","49.20","33.13",,,"null",,"null","4.8950","-122.5200","-2.3420","-9.2180","22.6740","-27.0240","3.2600","1.4700","null","null","null","null","null","null",288414,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",15,"4"
"FF","2011-07-22","95.0","null","null","Giancarlo Stanton",519317,460059,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (21) on a fly ball to right field.","R","R","R","FLA","NYM","X","null","fly_ball",3,2,2011,"-0.86062500000000000000","1.3767666666666667","-0.0870","2.4050","null","null","null",1,2,"Bot","191.77","41.16",,,"null",,"null","7.0980","-137.9840","-6.2140","-10.0310","33.1470","-16.3990","3.4000","1.8900","null","null","null","null","null","null",288384,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",19,"10"
"SI","2011-07-16","94.1","null","null","Giancarlo Stanton",519317,407296,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (20) on a fly ball to right center field.    Hanley Ramirez scores.    Gaby Sanchez scores.","R","R","R","CHC","FLA","X","null","fly_ball",2,0,2011,"-1.3268333333333333","0.63286666666666666667","0.1430","2.5860","null","434670.00","459991.00",2,5,"Top","179.72","37.15",,,"null",,"null","7.8600","-136.6600","-3.4640","-16.5610","24.8660","-26.2920","3.5300","1.7800","null","null","null","null","null","null",288303,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",37,"3"
"SI","2011-07-16","93.7","null","null","Giancarlo Stanton",519317,407296,"home_run","hit_into_play_score",,,,,"3","Mike Stanton homers (19) on a fly ball to right center field.","R","R","R","CHC","FLA","X","null","fly_ball",1,2,2011,"-1.18210000000000000000","1.14313333333333333333","0.5880","3.2110","null","null","null",0,4,"Top","199.80","50.20",,,"null",,"null","7.6900","-136.0990","-4.2310","-14.4280","24.8090","-19.5320","3.5300","1.7800","null","null","null","null","null","null",288303,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",25,"4"
"SL","2011-07-07","86.2","null","null","Giancarlo Stanton",519317,457918,"home_run","hit_into_play_score",,,,,"8","Mike Stanton homers (18) on a fly ball to left field.   Mike Cameron scores.","R","R","L","FLA","HOU","X","null","fly_ball",2,2,2011,"-0.47374166666666666667","1.24203333333333333333","-0.1930","1.9770","null","null","111904.00",0,2,"Bot","59.24","20.08",,,"null",,"null","-2.0810","-125.2880","-6.8800","-3.9140","26.3410","-20.5940","3.4200","1.7300","null","null","null","null","null","null",288223,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",14,"6"
"CU","2011-07-06","77.4","null","null","Giancarlo Stanton",519317,276056,"home_run","hit_into_play_score",,,,,"4","Mike Stanton homers (17) on a line drive to left center field.","R","R","R","FLA","PHI","X","null","line_drive",2,1,2011,"1.1071916666666667","-0.38766666666666666667","-0.4660","2.4600","null","null","null",1,10,"Bot","54.22","53.21",,,"null",,"null","-0.0150","-112.7900","0.3120","11.3150","22.8160","-37.3150","3.4200","1.7300","null","null","null","null","null","null",288212,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",84,"4"
"KC","2011-06-11","78.0","null","null","Giancarlo Stanton",519317,453178,"home_run","hit_into_play_score",,,,,"2","Mike Stanton homers (16) on a fly ball to center field.","R","R","R","FLA","ARI","X","null","fly_ball",0,1,2011,"0.79963333333333333333","-1.1043333333333333","-0.1690","2.9740","null","null","null",2,5,"Bot","105.42","9.04",,,"null",,"null","2.4300","-113.5220","3.6120","8.5850","23.6150","-43.7980","3.4200","1.8500","null","null","null","null","null","null",287867,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",51,"2"
"FF","2011-06-10","88.9","null","null","Giancarlo Stanton",519317,434578,"home_run","hit_into_play_score",,,,,"13","Mike Stanton homers (15) on a fly ball to left field.   Gaby Sanchez scores.","R","R","L","FLA","ARI","X","null","fly_ball",3,0,2011,"1.1962583333333333","1.4900000000000000","-0.0760","1.3450","null","null","459991.00",0,6,"Bot","47.19","45.18",,,"null",,"null","-7.4640","-129.1110","-7.6050","15.6720","33.2860","-17.3000","3.4200","1.8500","null","null","null","null","null","null",287852,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",42,"4"
"SL","2011-06-09","80.4","null","null","Giancarlo Stanton",519317,457453,"home_run","hit_into_play_score",,,,,"7","Mike Stanton homers (14) on a fly ball to left field.","R","R","R","FLA","ATL","X","null","fly_ball",2,0,2011,"0.00499166666666666667","0.59130000000000000000","-0.7660","2.2820","null","null","null",2,7,"Bot","29.12","60.24",,,"null",,"null","1.6580","-116.9760","-1.9490","1.3300","23.9690","-28.3520","3.4200","1.9400","null","null","null","null","null","null",287840,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",52,"3"
"null","2011-06-03","null","null","null","Giancarlo Stanton",519317,150116,"home_run","hit_into_play_score",,,,,"null","Mike Stanton homers (13) on a line drive to left field.","R","R","L","FLA","MIL","X","null","line_drive",2,2,2011,"null","null","null","null","null","null","null",0,4,"Bot","39.16","52.21",,,"null",,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",287759,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",33,"5"
"FT","2011-06-01","93.9","null","null","Giancarlo Stanton",519317,543339,"home_run","hit_into_play_score",,,,,"13","Mike Stanton homers (12) on a fly ball to left center field.   Greg Dobbs scores.","R","R","R","ARI","FLA","X","null","fly_ball",0,0,2011,"-1.2962166666666667","1.3667333333333333","-0.9310","2.3080","null","425785.00","null",1,2,"Top","70.28","19.08",,,"null",,"null","7.9010","-136.4630","-4.2600","-15.7840","30.3380","-16.7600","3.5300","1.7800","null","null","null","null","null","null",287736,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",9,"1"
"SL","2011-05-24","83.7","null","null","Giancarlo Stanton",519317,430912,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (11) on a fly ball to center field.","R","R","R","SF","FLA","X","null","fly_ball",0,0,2011,"0.20678333333333333333","0.30320000000000000000","-0.2440","2.6110","null","null","null",0,4,"Top","124.50","28.11",,,"null",,"null","3.2570","-121.8890","-2.0130","3.6650","22.3050","-31.0070","3.5300","2.0200","null","null","null","null","null","null",287623,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",26,"1"
"FC","2011-05-20","86.2","null","null","Giancarlo Stanton",519317,458567,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (10) on a line drive to left center field.","R","R","R","FLA","TB","X","null","line_drive",0,0,2011,"0.13441666666666666667","0.93100000000000000000","0.1640","2.4420","null","null","null",2,4,"Bot","61.24","33.13",,,"null",,"null","3.8240","-125.3820","-3.2060","3.0330","24.8570","-23.9590","3.3000","1.9500","null","null","null","null","null","null",287575,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",30,"1"
"SL","2011-05-19","90.0","null","null","Giancarlo Stanton",519317,134268,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (9) on a fly ball to left center field.","R","R","R","FLA","CHC","X","null","fly_ball",0,0,2011,"0.17338333333333333333","0.57696666666666666667","0.0530","2.7080","null","null","null",1,8,"Bot","53.21","40.16",,,"null",,"null","4.7230","-130.9570","-3.5630","3.7830","27.8650","-27.5330","3.3000","1.9900","null","null","null","null","null","null",287550,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",67,"1"
"SL","2011-05-16","85.8","null","null","Giancarlo Stanton",519317,460059,"home_run","hit_into_play_score",,,,,"6","Mike Stanton homers (8) on a fly ball to center field.","R","R","R","NYM","FLA","X","null","fly_ball",1,2,2011,"-0.14391666666666666667","0.67730000000000000000","0.3500","2.6920","null","null","null",0,7,"Top","147.59","8.03",,,"null",,"null","6.2350","-124.7390","-2.3660","-0.1550","24.6120","-26.8410","3.3900","1.6000","null","null","null","null","null","null",287507,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",50,"4"
"SI","2011-05-14","87.6","null","null","Giancarlo Stanton",519317,115817,"home_run","hit_into_play_score",,,,,"6","Mike Stanton homers (7) on a fly ball to left center field.","R","R","R","WSH","FLA","X","null","fly_ball",2,2,2011,"-1.4367750000000000","1.18470000000000000000","0.4360","2.7180","null","null","null",2,7,"Top","75.30","24.10",,,"null",,"null","6.8760","-127.2910","-3.6770","-15.3390","27.1280","-20.8750","3.2900","1.6600","null","null","null","null","null","null",287478,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",45,"5"
"FT","2011-05-13","88.8","null","null","Giancarlo Stanton",519317,452733,"home_run","hit_into_play_score",,,,,"1","Mike Stanton homers (6) on a line drive to left field.","R","R","L","WSH","FLA","X","null","line_drive",0,1,2011,"1.1865166666666667","1.4928666666666667","-0.3540","2.8400","null","null","null",1,4,"Top","18.07","88.35",,,"null",,"null","-9.9430","-128.9410","-4.4630","15.8180","28.5730","-17.0280","3.2900","1.7900","null","null","null","null","null","null",287463,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",29,"2"
"FF","2011-05-04","93.1","null","null","Giancarlo Stanton",519317,500674,"home_run","hit_into_play_score",,,,,"1","Mike Stanton homers (5) on a fly ball to center field.   Hanley Ramirez scores.","R","R","R","STL","FLA","X","null","fly_ball",1,0,2011,"-0.54193333333333333333","1.06143333333333333333","-0.7040","2.5320","null","null","434670.00",1,9,"Top","87.35","17.07",,,"null",,"null","4.6090","-135.4690","-3.6990","-5.5060","29.5450","-20.9340","3.0400","1.3900","null","null","null","null","null","null",287346,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",77,"2"
"CH","2011-05-02","80.1","null","null","Giancarlo Stanton",519317,346798,"home_run","hit_into_play_score",,,,,"11","Mike Stanton homers (4) on a fly ball to left field.","R","R","R","STL","FLA","X","null","fly_ball",0,2,2011,"-1.2489000000000000","0.78050000000000000000","-0.4750","3.2060","null","null","null",2,5,"Top","26.10","46.18",,,"null",,"null","3.3060","-116.4810","-1.6820","-10.9180","24.2770","-26.6050","3.0400","1.3900","null","null","null","null","null","null",287319,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",43,"3"
"FF","2011-05-01","95.2","null","null","Giancarlo Stanton",519317,434665,"home_run","hit_into_play_score",,,,,"12","Mike Stanton homers (3) on a fly ball to center field.","R","R","R","CIN","FLA","X","null","fly_ball",1,0,2011,"-0.73259166666666666667","1.7035666666666667","0.1660","3.2060","null","null","null",2,8,"Top","151.61","15.06",,,"null",,"null","3.3300","-138.3180","-7.1690","-8.3970","30.4600","-11.7410","3.0400","1.3900","null","null","null","null","null","null",287305,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",60,"2"
"SL","2011-04-24","83.9","null","null","Giancarlo Stanton",519317,279571,"home_run","hit_into_play_score",,,,,"4","Mike Stanton homers (2) on a line drive to left field.   Omar Infante scores.    Gaby Sanchez scores.","R","R","R","FLA","COL","X","null","line_drive",1,0,2011,"-0.10634166666666666667","0.47806666666666666667","-0.8080","2.5850","null","408299.00","459991.00",2,8,"Bot","45.18","33.13",,,"null",,"null","4.4400","-122.0150","-3.2140","0.2570","26.1410","-29.2010","3.3200","1.8900","null","null","null","null","null","null",287214,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",66,"2"
"SI","2011-04-21","93.8","null","null","Giancarlo Stanton",519317,453273,"home_run","hit_into_play_score",,,,,"7","Mike Stanton homers (1) on a line drive to left field.","R","R","R","FLA","PIT","X","null","line_drive",2,1,2011,"-1.5773333333333333","0.78910000000000000000","-0.3470","2.1310","null","null","null",0,5,"Bot","69.28","49.20",,,"null",,"null","6.6820","-136.2080","-5.7150","-19.2860","33.5700","-24.4730","3.3100","1.8600","null","null","null","null","null","null",287176,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",43,"4"
"CH","2010-09-30","80.4","null","null","Giancarlo Stanton",519317,435043,"home_run","hit_into_play_score",,,,,"9","Mike Stanton homers (22) on a fly ball to center field.   Logan Morrison scores.    Dan Uggla scores.","R","R","L","FLA","PIT","X","null","fly_ball",2,1,2010,"1.0501333333333333","0.41500000000000000000","0.6520","2.0720","489149.00","462564.00","null",2,4,"Bot","92.37","7.03",,,"null",,"null","-7.7510","-116.6780","-2.7580","11.8450","19.2150","-30.0000","3.3400","1.9200","null","null","null","null","null","null",266189,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",40,"4"
"CH","2010-09-25","81.0","null","null","Giancarlo Stanton",519317,429780,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (21) on a fly ball to left field.","R","R","L","MIL","FLA","X","null","fly_ball",0,1,2010,"0.62706666666666666667","1.6390666666666667","0.1680","2.6270","null","null","null",0,7,"Top","24.10","64.26",,,"null",,"null","-6.1890","-117.6750","-3.9910","7.6400","22.0850","-18.0100","3.4000","1.7500","null","null","null","null","null","null",266113,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",44,"2"
"FF","2010-09-12","93.8","null","null","Giancarlo Stanton",519317,519455,"home_run","hit_into_play_score",,,,,"1","Mike Stanton homers (20) on a fly ball to left field.   Chad Tracy scores.","R","R","R","WSH","FLA","X","null","fly_ball",1,2,2010,"-0.62682500000000000000","1.3853666666666667","-0.5780","3.4440","null","null","429710.00",1,3,"Top","13.05","76.31",,,"null",,"null","4.1900","-136.3760","-3.5700","-6.7240","29.8210","-16.5150","3.5800","1.8400","null","null","null","null","null","null",265942,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",24,"5"
"CU","2010-09-12","78.3","null","null","Giancarlo Stanton",519317,519455,"home_run","hit_into_play_score",,,,,"13","Mike Stanton homers (19) on a fly ball to left field.","R","R","R","WSH","FLA","X","null","fly_ball",3,2,2010,"0.45171666666666666667","-0.16406666666666666667","-0.8550","2.6920","null","null","null",0,2,"Top","24.10","54.22",,,"null",,"null","0.8080","-114.1600","-0.1510","5.5220","20.6400","-35.4540","3.5800","1.8400","null","null","null","null","null","null",265942,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",9,"6"
"FT","2010-09-07","92.5","null","null","Giancarlo Stanton",519317,425747,"home_run","hit_into_play_score",,,,,"4","Mike Stanton homers (18) on a fly ball to left field.","R","R","R","PHI","FLA","X","null","fly_ball",2,0,2010,"-1.5662000000000000","0.72173333333333333333","-0.4540","3.0090","null","null","null",0,8,"Top","26.10","92.37",,,"null",,"null","10.9960","-134.2880","-2.3530","-19.2810","22.8760","-25.2980","3.8300","1.6200","null","null","null","null","null","null",265877,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",67,"3"
"FC","2010-09-06","88.8","null","null","Giancarlo Stanton",519317,239795,"home_run","hit_into_play_score",,,,,"1","Mike Stanton homers (16) on a fly ball to left field.   Dan Uggla scores.","R","R","R","PHI","FLA","X","null","fly_ball",1,1,2010,"-0.15226666666666666667","0.85933333333333333333","-0.4720","2.9600","null","462564.00","null",2,8,"Top","54.22","66.27",,,"null",,"null","7.3180","-129.1590","-2.8260","-0.2710","24.8210","-24.2580","3.4000","1.6200","null","null","null","null","null","null",264693,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",59,"3"
"CH","2010-09-06","83.2","null","null","Giancarlo Stanton",519317,400061,"home_run","hit_into_play_score",,,,,"5","Mike Stanton homers (17) on a fly ball to left field.","R","R","R","PHI","FLA","X","null","fly_ball",3,2,2010,"-0.99561666666666666667","0.85073333333333333333","0.1180","2.4740","null","null","null",2,2,"Top","42.17","55.22",,,"null",,"null","2.5600","-121.1140","-2.0440","-9.1010","27.0890","-25.4560","3.7600","1.6200","null","null","null","null","null","null",265862,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",11,"8"
"KC","2010-09-01","82.3","null","null","Giancarlo Stanton",519317,489334,"home_run","hit_into_play_score",,,,,"6","Mike Stanton homers (15) on a fly ball to left field.   Wes Helms scores.","R","R","R","FLA","WSH","X","null","fly_ball",1,1,2010,"-0.04928333333333333333","0.68590000000000000000","0.3520","2.2240","null","null","136500.00",2,2,"Bot","49.20","53.21",,,"null",,"null","5.2560","-119.6310","-3.6220","0.8220","27.3030","-27.2810","3.4000","1.6200","null","null","null","null","null","null",265803,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",28,"3"
"CU","2010-08-13","80.6","null","null","Giancarlo Stanton",519317,446185,"home_run","hit_into_play_score",,,,,"6","Mike Stanton homers (14) on a fly ball to right field.","R","R","R","CIN","FLA","X","null","fly_ball",0,1,2010,"0.53104166666666666667","-0.25436666666666666667","0.4080","2.3450","null","null","null",1,8,"Top","209.84","56.22",,,"null",,"null","1.2380","-117.3480","-2.6350","6.7680","17.6740","-36.6120","3.3900","1.7000","null","null","null","null","null","null",265533,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",67,"2"
"FF","2010-08-13","94.6","null","null","Giancarlo Stanton",519317,450172,"home_run","hit_into_play_score",,,,,"4","Mike Stanton homers (13) on a fly ball to left center field.","R","R","R","CIN","FLA","X","null","fly_ball",2,0,2010,"-0.81609166666666666667","1.4154666666666667","-0.6480","2.3410","null","null","null",1,6,"Top","50.20","26.10",,,"null",,"null","5.4540","-137.3870","-6.5560","-9.5180","27.7490","-15.7460","3.3900","1.7000","null","null","null","null","null","null",265533,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",51,"3"
"SL","2010-08-12","79.8","null","null","Giancarlo Stanton",519317,115817,"home_run","hit_into_play_score",,,,,"8","Play reviewed and overturned: Mike Stanton homers (12) on a fly ball to right center field.    Dan Uggla scores.","R","R","R","WSH","FLA","X","null","fly_ball",1,0,2010,"0.23183333333333333333","0.37773333333333333333","-0.0920","1.9120","null","null","462564.00",1,2,"Top","172.69","38.15",,,"null",,"null","1.9680","-116.0820","-2.0410","3.5570","21.5120","-30.4000","3.3900","1.7000","null","null","null","null","null","null",265523,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",10,"2"
